sample_set,from,to,presence
T16_R2_z433596769173321,mouth-drying,peach,0
T16_R2_z433596769173321,mouth-drying,apricot,0
T16_R2_z433596769173321,mouth-drying,browned fruit,0
T16_R2_z433596769173321,mouth-drying,over ripe,0
T16_R2_z433596769173321,mouth-drying,herbal,0
T16_R2_z433596769173321,mouth-drying,mushroom,0
T16_R2_z433596769173321,mouth-drying,orange blossom,0
T16_R2_z433596769173321,mouth-drying,tobacco,1
T16_R2_z433596769173321,mouth-drying,nut skin,0
T16_R2_z433596769173321,mouth-drying,nut flesh,0
T16_R2_z433596769173321,mouth-drying,brown sugar,0
T16_R2_z433596769173321,mouth-drying,over-fermented,0
T16_R2_z433596769173321,cherry / plum,fruity,0
T16_R2_z433596769173321,cherry / plum,rancid butter,0
T16_R2_z433596769173321,cherry / plum,mouth-drying,0
T16_R2_z433596769173321,cherry / plum,cherry / plum,0
T16_R2_z433596769173321,cherry / plum,peach,0
T16_R2_z433596769173321,cherry / plum,apricot,0
T16_R2_z433596769173321,cherry / plum,browned fruit,0
T16_R2_z433596769173321,cherry / plum,over ripe,0
T16_R2_z433596769173321,cherry / plum,herbal,1
T16_R2_z433596769173321,cherry / plum,mushroom,0
T16_R2_z433596769173321,cherry / plum,orange blossom,0
T16_R2_z433596769173321,cherry / plum,tobacco,0
T16_R2_z433596769173321,cherry / plum,nut skin,0
T16_R2_z433596769173321,cherry / plum,nut flesh,0
T16_R2_z433596769173321,cherry / plum,brown sugar,0
T16_R2_z433596769173321,cherry / plum,over-fermented,0
T16_R2_z433596769173321,peach,fruity,1
T16_R2_z433596769173321,peach,rancid butter,0
T16_R2_z433596769173321,peach,mouth-drying,0
T16_R2_z433596769173321,peach,cherry / plum,0
T16_R2_z433596769173321,peach,peach,0
T16_R2_z433596769173321,peach,apricot,0
T16_R2_z433596769173321,peach,browned fruit,0
T16_R2_z433596769173321,peach,over ripe,0
T16_R2_z433596769173321,peach,herbal,0
T16_R2_z433596769173321,peach,mushroom,0
T16_R2_z433596769173321,peach,orange blossom,0
T16_R2_z433596769173321,peach,tobacco,0
T16_R2_z433596769173321,peach,nut skin,0
T16_R2_z433596769173321,peach,nut flesh,0
T16_R2_z433596769173321,peach,brown sugar,0
T16_R2_z433596769173321,peach,over-fermented,0
T16_R2_z433596769173321,apricot,fruity,0
T16_R2_z433596769173321,apricot,rancid butter,0
T16_R2_z433596769173321,apricot,mouth-drying,0
T16_R2_z433596769173321,apricot,cherry / plum,0
T16_R2_z433596769173321,apricot,peach,0
T16_R2_z433596769173321,apricot,apricot,0
T16_R2_z433596769173321,apricot,browned fruit,0
T16_R2_z433596769173321,apricot,over ripe,0
T16_R2_z433596769173321,apricot,herbal,0
T16_R2_z433596769173321,apricot,mushroom,0
T16_R2_z433596769173321,apricot,orange blossom,1
T16_R2_z433596769173321,apricot,tobacco,0
T16_R2_z433596769173321,apricot,nut skin,0
T16_R2_z433596769173321,apricot,nut flesh,0
T16_R2_z433596769173321,apricot,brown sugar,0
T16_R2_z433596769173321,apricot,over-fermented,0
T16_R2_z433596769173321,browned fruit,fruity,0
T16_R2_z433596769173321,browned fruit,rancid butter,0
T16_R2_z433596769173321,browned fruit,mouth-drying,0
T16_R2_z433596769173321,browned fruit,cherry / plum,0
T16_R2_z433596769173321,browned fruit,peach,0
T16_R2_z433596769173321,browned fruit,apricot,0
T16_R2_z433596769173321,browned fruit,browned fruit,0
T16_R2_z433596769173321,browned fruit,over ripe,1
T16_R2_z433596769173321,browned fruit,herbal,0
T16_R2_z433596769173321,browned fruit,mushroom,0
T16_R2_z433596769173321,browned fruit,orange blossom,0
T16_R2_z433596769173321,browned fruit,tobacco,0
T16_R2_z433596769173321,browned fruit,nut skin,0
T16_R2_z433596769173321,browned fruit,nut flesh,0
T16_R2_z433596769173321,browned fruit,brown sugar,0
T16_R2_z433596769173321,browned fruit,over-fermented,0
T16_R2_z433596769173321,over ripe,fruity,0
T16_R2_z433596769173321,over ripe,rancid butter,0
T16_R2_z433596769173321,over ripe,mouth-drying,0
T16_R2_z433596769173321,over ripe,cherry / plum,0
T16_R2_z433596769173321,over ripe,peach,0
T16_R2_z433596769173321,over ripe,apricot,0
T16_R2_z433596769173321,over ripe,browned fruit,1
T16_R2_z433596769173321,over ripe,over ripe,0
T16_R2_z433596769173321,over ripe,herbal,0
T16_R2_z433596769173321,over ripe,mushroom,0
T16_R2_z433596769173321,over ripe,orange blossom,0
T16_R2_z433596769173321,over ripe,tobacco,0
T16_R2_z433596769173321,over ripe,nut skin,0
T16_R2_z433596769173321,over ripe,nut flesh,0
T16_R2_z433596769173321,over ripe,brown sugar,0
T16_R2_z433596769173321,over ripe,over-fermented,0
T16_R2_z433596769173321,herbal,fruity,0
T16_R2_z433596769173321,herbal,rancid butter,0
T16_R2_z433596769173321,herbal,mouth-drying,0
T16_R2_z433596769173321,herbal,cherry / plum,1
T16_R2_z433596769173321,herbal,peach,0
T16_R2_z433596769173321,herbal,apricot,0
T16_R2_z433596769173321,herbal,browned fruit,0
T16_R2_z433596769173321,herbal,over ripe,0
T16_R2_z433596769173321,herbal,herbal,0
T16_R2_z433596769173321,herbal,mushroom,0
T16_R2_z433596769173321,herbal,orange blossom,0
T16_R2_z433596769173321,herbal,tobacco,0
T16_R2_z433596769173321,herbal,nut skin,0
T16_R2_z433596769173321,herbal,nut flesh,0
T16_R2_z433596769173321,herbal,brown sugar,0
T16_R2_z433596769173321,herbal,over-fermented,0
T16_R2_z433596769173321,mushroom,fruity,0
T16_R2_z433596769173321,mushroom,rancid butter,0
T16_R2_z433596769173321,mushroom,mouth-drying,0
T16_R2_z433596769173321,mushroom,cherry / plum,0
T16_R2_z433596769173321,mushroom,peach,0
T16_R2_z433596769173321,mushroom,apricot,0
T16_R2_z433596769173321,mushroom,browned fruit,0
T16_R2_z433596769173321,mushroom,over ripe,0
T16_R2_z433596769173321,mushroom,herbal,0
T16_R2_z433596769173321,mushroom,mushroom,0
T16_R2_z433596769173321,mushroom,orange blossom,0
T16_R2_z433596769173321,mushroom,tobacco,0
T16_R2_z433596769173321,mushroom,nut skin,0
T16_R2_z433596769173321,mushroom,nut flesh,1
T16_R2_z433596769173321,mushroom,brown sugar,0
T16_R2_z433596769173321,mushroom,over-fermented,0
T16_R2_z433596769173321,orange blossom,fruity,0
T16_R2_z433596769173321,orange blossom,rancid butter,0
T16_R2_z433596769173321,orange blossom,mouth-drying,0
T16_R2_z433596769173321,orange blossom,cherry / plum,0
T16_R2_z433596769173321,orange blossom,peach,0
T16_R2_z433596769173321,orange blossom,apricot,1
T16_R2_z433596769173321,orange blossom,browned fruit,0
T16_R2_z433596769173321,orange blossom,over ripe,0
T16_R2_z433596769173321,orange blossom,herbal,0
T16_R2_z433596769173321,orange blossom,mushroom,0
T16_R2_z433596769173321,orange blossom,orange blossom,0
T16_R2_z433596769173321,orange blossom,tobacco,0
T16_R2_z433596769173321,orange blossom,nut skin,0
T16_R2_z433596769173321,orange blossom,nut flesh,0
T16_R2_z433596769173321,orange blossom,brown sugar,0
T16_R2_z433596769173321,orange blossom,over-fermented,0
T16_R2_z433596769173321,tobacco,fruity,0
T16_R2_z433596769173321,tobacco,rancid butter,0
T16_R2_z433596769173321,tobacco,mouth-drying,1
T16_R2_z433596769173321,tobacco,cherry / plum,0
T16_R2_z433596769173321,tobacco,peach,0
T16_R2_z433596769173321,tobacco,apricot,0
T16_R2_z433596769173321,tobacco,browned fruit,0
T16_R2_z433596769173321,tobacco,over ripe,0
T16_R2_z433596769173321,tobacco,herbal,0
T16_R2_z433596769173321,tobacco,mushroom,0
T16_R2_z433596769173321,tobacco,orange blossom,0
T16_R2_z433596769173321,tobacco,tobacco,0
T16_R2_z433596769173321,tobacco,nut skin,0
T16_R2_z433596769173321,tobacco,nut flesh,0
T16_R2_z433596769173321,tobacco,brown sugar,0
T16_R2_z433596769173321,tobacco,over-fermented,0
T16_R2_z433596769173321,nut skin,fruity,0
T16_R2_z433596769173321,nut skin,rancid butter,0
T16_R2_z433596769173321,nut skin,mouth-drying,0
T16_R2_z433596769173321,nut skin,cherry / plum,0
T16_R2_z433596769173321,nut skin,peach,0
T16_R2_z433596769173321,nut skin,apricot,0
T16_R2_z433596769173321,nut skin,browned fruit,0
T16_R2_z433596769173321,nut skin,over ripe,0
T16_R2_z433596769173321,nut skin,herbal,0
T16_R2_z433596769173321,nut skin,mushroom,0
T16_R2_z433596769173321,nut skin,orange blossom,0
T16_R2_z433596769173321,nut skin,tobacco,0
T16_R2_z433596769173321,nut skin,nut skin,0
T16_R2_z433596769173321,nut skin,nut flesh,0
T16_R2_z433596769173321,nut skin,brown sugar,1
T16_R2_z433596769173321,nut skin,over-fermented,0
T16_R2_z433596769173321,nut flesh,fruity,0
T16_R2_z433596769173321,nut flesh,rancid butter,0
T16_R2_z433596769173321,nut flesh,mouth-drying,0
T16_R2_z433596769173321,nut flesh,cherry / plum,0
T16_R2_z433596769173321,nut flesh,peach,0
T16_R2_z433596769173321,nut flesh,apricot,0
T16_R2_z433596769173321,nut flesh,browned fruit,0
T16_R2_z433596769173321,nut flesh,over ripe,0
T16_R2_z433596769173321,nut flesh,herbal,0
T16_R2_z433596769173321,nut flesh,mushroom,1
T16_R2_z433596769173321,nut flesh,orange blossom,0
T16_R2_z433596769173321,nut flesh,tobacco,0
T16_R2_z433596769173321,nut flesh,nut skin,0
T16_R2_z433596769173321,nut flesh,nut flesh,0
T16_R2_z433596769173321,nut flesh,brown sugar,0
T16_R2_z433596769173321,nut flesh,over-fermented,0
T16_R2_z433596769173321,brown sugar,fruity,0
T16_R2_z433596769173321,brown sugar,rancid butter,0
T16_R2_z433596769173321,brown sugar,mouth-drying,0
T16_R2_z433596769173321,brown sugar,cherry / plum,0
T16_R2_z433596769173321,brown sugar,peach,0
T16_R2_z433596769173321,brown sugar,apricot,0
T16_R2_z433596769173321,brown sugar,browned fruit,0
T16_R2_z433596769173321,brown sugar,over ripe,0
T16_R2_z433596769173321,brown sugar,herbal,0
T16_R2_z433596769173321,brown sugar,mushroom,0
T16_R2_z433596769173321,brown sugar,orange blossom,0
T16_R2_z433596769173321,brown sugar,tobacco,0
T16_R2_z433596769173321,brown sugar,nut skin,1
T16_R2_z433596769173321,brown sugar,nut flesh,0
T16_R2_z433596769173321,brown sugar,brown sugar,0
T16_R2_z433596769173321,brown sugar,over-fermented,0
T16_R2_z433596769173321,over-fermented,fruity,0
T16_R2_z433596769173321,over-fermented,rancid butter,1
T16_R2_z433596769173321,over-fermented,mouth-drying,0
T16_R2_z433596769173321,over-fermented,cherry / plum,0
T16_R2_z433596769173321,over-fermented,peach,0
T16_R2_z433596769173321,over-fermented,apricot,0
T16_R2_z433596769173321,over-fermented,browned fruit,0
T16_R2_z433596769173321,over-fermented,over ripe,0
T16_R2_z433596769173321,over-fermented,herbal,0
T16_R2_z433596769173321,over-fermented,mushroom,0
T16_R2_z433596769173321,over-fermented,orange blossom,0
T16_R2_z433596769173321,over-fermented,tobacco,0
T16_R2_z433596769173321,over-fermented,nut skin,0
T16_R2_z433596769173321,over-fermented,nut flesh,0
T16_R2_z433596769173321,over-fermented,brown sugar,0
T16_R2_z433596769173321,over-fermented,over-fermented,0
T16_R3_z433596769173321,cocoa,cocoa,0
T16_R3_z433596769173321,cocoa,fruity,0
T16_R3_z433596769173321,cocoa,rancid butter,0
T16_R3_z433596769173321,cocoa,bitterness,0
T16_R3_z433596769173321,cocoa,mouth-drying,0
T16_R3_z433596769173321,cocoa,cherry / plum,0
T16_R3_z433596769173321,cocoa,apricot,0
T16_R3_z433596769173321,cocoa,banana,0
T16_R3_z433596769173321,cocoa,orange blossom,0
T16_R3_z433596769173321,cocoa,woody,0
T16_R3_z433596769173321,cocoa,resin,0
T16_R3_z433596769173321,cocoa,savory,0
T16_R3_z433596769173321,cocoa,umami,0
T16_R3_z433596769173321,cocoa,panela,1
T16_R3_z433596769173321,cocoa,dirty,0
T16_R3_z433596769173321,cocoa,rotten fruit,0
T16_R3_z433596769173321,fruity,cocoa,0
T16_R3_z433596769173321,fruity,fruity,0
T16_R3_z433596769173321,fruity,rancid butter,0
T16_R3_z433596769173321,fruity,bitterness,0
T16_R3_z433596769173321,fruity,mouth-drying,0
T16_R3_z433596769173321,fruity,cherry / plum,0
T16_R3_z433596769173321,fruity,apricot,0
T16_R3_z433596769173321,fruity,banana,1
T16_R3_z433596769173321,fruity,orange blossom,0
T16_R3_z433596769173321,fruity,woody,0
T16_R3_z433596769173321,fruity,resin,0
T16_R3_z433596769173321,fruity,savory,0
T16_R3_z433596769173321,fruity,umami,0
T16_R3_z433596769173321,fruity,panela,0
T16_R3_z433596769173321,fruity,dirty,0
T16_R3_z433596769173321,fruity,rotten fruit,0
T16_R3_z433596769173321,rancid butter,cocoa,0
T16_R3_z433596769173321,rancid butter,fruity,0
T16_R3_z433596769173321,rancid butter,rancid butter,0
T16_R3_z433596769173321,rancid butter,bitterness,0
T16_R3_z433596769173321,rancid butter,mouth-drying,0
T16_R3_z433596769173321,rancid butter,cherry / plum,0
T16_R3_z433596769173321,rancid butter,apricot,0
T16_R3_z433596769173321,rancid butter,banana,0
T16_R3_z433596769173321,rancid butter,orange blossom,0
T16_R3_z433596769173321,rancid butter,woody,0
T16_R3_z433596769173321,rancid butter,resin,1
T16_R3_z433596769173321,rancid butter,savory,0
T16_R3_z433596769173321,rancid butter,umami,0
T16_R3_z433596769173321,rancid butter,panela,0
T16_R3_z433596769173321,rancid butter,dirty,0
T16_R3_z433596769173321,rancid butter,rotten fruit,0
T16_R3_z433596769173321,bitterness,cocoa,0
T16_R3_z433596769173321,bitterness,fruity,0
T16_R3_z433596769173321,bitterness,rancid butter,0
T16_R3_z433596769173321,bitterness,bitterness,0
T16_R3_z433596769173321,bitterness,mouth-drying,0
T16_R3_z433596769173321,bitterness,cherry / plum,0
T16_R3_z433596769173321,bitterness,apricot,0
T16_R3_z433596769173321,bitterness,banana,0
T16_R3_z433596769173321,bitterness,orange blossom,1
T16_R3_z433596769173321,bitterness,woody,0
T16_R3_z433596769173321,bitterness,resin,0
T16_R3_z433596769173321,bitterness,savory,0
T16_R3_z433596769173321,bitterness,umami,0
T16_R3_z433596769173321,bitterness,panela,0
T16_R3_z433596769173321,bitterness,dirty,0
T16_R3_z433596769173321,bitterness,rotten fruit,0
T16_R3_z433596769173321,mouth-drying,cocoa,0
T16_R3_z433596769173321,mouth-drying,fruity,0
T16_R3_z433596769173321,mouth-drying,rancid butter,0
T16_R3_z433596769173321,mouth-drying,bitterness,0
T16_R3_z433596769173321,mouth-drying,mouth-drying,0
T16_R3_z433596769173321,mouth-drying,cherry / plum,0
T16_R3_z433596769173321,mouth-drying,apricot,0
T16_R3_z433596769173321,mouth-drying,banana,0
T16_R3_z433596769173321,mouth-drying,orange blossom,0
T16_R3_z433596769173321,mouth-drying,woody,1
T16_R3_z433596769173321,mouth-drying,resin,0
T16_R3_z433596769173321,mouth-drying,savory,0
T16_R3_z433596769173321,mouth-drying,umami,0
T16_R3_z433596769173321,mouth-drying,panela,0
T16_R3_z433596769173321,mouth-drying,dirty,0
T16_R3_z433596769173321,mouth-drying,rotten fruit,0
T16_R3_z433596769173321,cherry / plum,cocoa,0
T16_R3_z433596769173321,cherry / plum,fruity,0
T16_R3_z433596769173321,cherry / plum,rancid butter,0
T16_R3_z433596769173321,cherry / plum,bitterness,0
T16_R3_z433596769173321,cherry / plum,mouth-drying,0
T16_R3_z433596769173321,cherry / plum,cherry / plum,0
T16_R3_z433596769173321,cherry / plum,apricot,1
T16_R3_z433596769173321,cherry / plum,banana,0
T16_R3_z433596769173321,cherry / plum,orange blossom,0
T16_R3_z433596769173321,cherry / plum,woody,0
T16_R3_z433596769173321,cherry / plum,resin,0
T16_R3_z433596769173321,cherry / plum,savory,0
T16_R3_z433596769173321,cherry / plum,umami,0
T16_R3_z433596769173321,cherry / plum,panela,0
T16_R3_z433596769173321,cherry / plum,dirty,0
T16_R3_z433596769173321,cherry / plum,rotten fruit,0
T16_R3_z433596769173321,apricot,cocoa,0
T16_R3_z433596769173321,apricot,fruity,0
T16_R3_z433596769173321,apricot,rancid butter,0
T16_R3_z433596769173321,apricot,bitterness,0
T16_R3_z433596769173321,apricot,mouth-drying,0
T16_R3_z433596769173321,apricot,cherry / plum,1
T16_R3_z433596769173321,apricot,apricot,0
T16_R3_z433596769173321,apricot,banana,0
T16_R3_z433596769173321,apricot,orange blossom,0
T16_R3_z433596769173321,apricot,woody,0
T16_R3_z433596769173321,apricot,resin,0
T16_R3_z433596769173321,apricot,savory,0
T16_R3_z433596769173321,apricot,umami,0
T16_R3_z433596769173321,apricot,panela,0
T16_R3_z433596769173321,apricot,dirty,0
T16_R3_z433596769173321,apricot,rotten fruit,0
T16_R3_z433596769173321,banana,cocoa,0
T16_R3_z433596769173321,banana,fruity,1
T16_R3_z433596769173321,banana,rancid butter,0
T16_R3_z433596769173321,banana,bitterness,0
T16_R3_z433596769173321,banana,mouth-drying,0
T16_R3_z433596769173321,banana,cherry / plum,0
T16_R3_z433596769173321,banana,apricot,0
T16_R3_z433596769173321,banana,banana,0
T16_R3_z433596769173321,banana,orange blossom,0
T16_R3_z433596769173321,banana,woody,0
T16_R3_z433596769173321,banana,resin,0
T16_R3_z433596769173321,banana,savory,0
T16_R3_z433596769173321,banana,umami,0
T16_R3_z433596769173321,banana,panela,0
T16_R3_z433596769173321,banana,dirty,0
T16_R3_z433596769173321,banana,rotten fruit,0
T16_R3_z433596769173321,orange blossom,cocoa,0
T16_R3_z433596769173321,orange blossom,fruity,0
T16_R3_z433596769173321,orange blossom,rancid butter,0
T16_R3_z433596769173321,orange blossom,bitterness,1
T16_R3_z433596769173321,orange blossom,mouth-drying,0
T16_R3_z433596769173321,orange blossom,cherry / plum,0
T16_R3_z433596769173321,orange blossom,apricot,0
T16_R3_z433596769173321,orange blossom,banana,0
T16_R3_z433596769173321,orange blossom,orange blossom,0
T16_R3_z433596769173321,orange blossom,woody,0
T16_R3_z433596769173321,orange blossom,resin,0
T16_R3_z433596769173321,orange blossom,savory,0
T16_R3_z433596769173321,orange blossom,umami,0
T16_R3_z433596769173321,orange blossom,panela,0
T16_R3_z433596769173321,orange blossom,dirty,0
T16_R3_z433596769173321,orange blossom,rotten fruit,0
T16_R3_z433596769173321,woody,cocoa,0
T16_R3_z433596769173321,woody,fruity,0
T16_R3_z433596769173321,woody,rancid butter,0
T16_R3_z433596769173321,woody,bitterness,0
T16_R3_z433596769173321,woody,mouth-drying,1
T16_R3_z433596769173321,woody,cherry / plum,0
T16_R3_z433596769173321,woody,apricot,0
T16_R3_z433596769173321,woody,banana,0
T16_R3_z433596769173321,woody,orange blossom,0
T16_R3_z433596769173321,woody,woody,0
T16_R3_z433596769173321,woody,resin,0
T16_R3_z433596769173321,woody,savory,0
T16_R3_z433596769173321,woody,umami,0
T16_R3_z433596769173321,woody,panela,0
T16_R3_z433596769173321,woody,dirty,0
T16_R3_z433596769173321,woody,rotten fruit,0
T16_R3_z433596769173321,resin,cocoa,0
T16_R3_z433596769173321,resin,fruity,0
T16_R3_z433596769173321,resin,rancid butter,1
T16_R3_z433596769173321,resin,bitterness,0
T16_R3_z433596769173321,resin,mouth-drying,0
T16_R3_z433596769173321,resin,cherry / plum,0
T16_R3_z433596769173321,resin,apricot,0
T16_R3_z433596769173321,resin,banana,0
T16_R3_z433596769173321,resin,orange blossom,0
T16_R3_z433596769173321,resin,woody,0
T16_R3_z433596769173321,resin,resin,0
T16_R3_z433596769173321,resin,savory,0
T16_R3_z433596769173321,resin,umami,0
T16_R3_z433596769173321,resin,panela,0
T16_R3_z433596769173321,resin,dirty,0
T16_R3_z433596769173321,resin,rotten fruit,0
T16_R3_z433596769173321,savory,cocoa,0
T16_R3_z433596769173321,savory,fruity,0
T16_R3_z433596769173321,savory,rancid butter,0
T16_R3_z433596769173321,savory,bitterness,0
T16_R3_z433596769173321,savory,mouth-drying,0
T16_R3_z433596769173321,savory,cherry / plum,0
T16_R3_z433596769173321,savory,apricot,0
T16_R3_z433596769173321,savory,banana,0
T16_R3_z433596769173321,savory,orange blossom,0
T16_R3_z433596769173321,savory,woody,0
T16_R3_z433596769173321,savory,resin,0
T16_R3_z433596769173321,savory,savory,0
T16_R3_z433596769173321,savory,umami,1
T16_R3_z433596769173321,savory,panela,0
T16_R3_z433596769173321,savory,dirty,0
T16_R3_z433596769173321,savory,rotten fruit,0
T16_R3_z433596769173321,umami,cocoa,0
T16_R3_z433596769173321,umami,fruity,0
T16_R3_z433596769173321,umami,rancid butter,0
T16_R3_z433596769173321,umami,bitterness,0
T16_R3_z433596769173321,umami,mouth-drying,0
T16_R3_z433596769173321,umami,cherry / plum,0
T16_R3_z433596769173321,umami,apricot,0
T16_R3_z433596769173321,umami,banana,0
T16_R3_z433596769173321,umami,orange blossom,0
T16_R3_z433596769173321,umami,woody,0
T16_R3_z433596769173321,umami,resin,0
T16_R3_z433596769173321,umami,savory,1
T16_R3_z433596769173321,umami,umami,0
T16_R3_z433596769173321,umami,panela,0
T16_R3_z433596769173321,umami,dirty,0
T16_R3_z433596769173321,umami,rotten fruit,0
T16_R3_z433596769173321,panela,cocoa,1
T16_R3_z433596769173321,panela,fruity,0
T16_R3_z433596769173321,panela,rancid butter,0
T16_R3_z433596769173321,panela,bitterness,0
T16_R3_z433596769173321,panela,mouth-drying,0
T16_R3_z433596769173321,panela,cherry / plum,0
T16_R3_z433596769173321,panela,apricot,0
T16_R3_z433596769173321,panela,banana,0
T16_R3_z433596769173321,panela,orange blossom,0
T16_R3_z433596769173321,panela,woody,0
T16_R3_z433596769173321,panela,resin,0
T16_R3_z433596769173321,panela,savory,0
T16_R3_z433596769173321,panela,umami,0
T16_R3_z433596769173321,panela,panela,0
T16_R3_z433596769173321,panela,dirty,0
T16_R3_z433596769173321,panela,rotten fruit,0
T16_R3_z433596769173321,dirty,cocoa,0
T16_R3_z433596769173321,dirty,fruity,0
T16_R3_z433596769173321,dirty,rancid butter,0
T16_R3_z433596769173321,dirty,bitterness,0
T16_R3_z433596769173321,dirty,mouth-drying,0
T16_R3_z433596769173321,dirty,cherry / plum,0
T16_R3_z433596769173321,dirty,apricot,0
T16_R3_z433596769173321,dirty,banana,0
T16_R3_z433596769173321,dirty,orange blossom,0
T16_R3_z433596769173321,dirty,woody,0
T16_R3_z433596769173321,dirty,resin,0
T16_R3_z433596769173321,dirty,savory,0
T16_R3_z433596769173321,dirty,umami,0
T16_R3_z433596769173321,dirty,panela,0
T16_R3_z433596769173321,dirty,dirty,0
T16_R3_z433596769173321,dirty,rotten fruit,1
T16_R3_z433596769173321,rotten fruit,cocoa,0
T16_R3_z433596769173321,rotten fruit,fruity,0
T16_R3_z433596769173321,rotten fruit,rancid butter,0
T16_R3_z433596769173321,rotten fruit,bitterness,0
T16_R3_z433596769173321,rotten fruit,mouth-drying,0
T16_R3_z433596769173321,rotten fruit,cherry / plum,0
T16_R3_z433596769173321,rotten fruit,apricot,0
T16_R3_z433596769173321,rotten fruit,banana,0
T16_R3_z433596769173321,rotten fruit,orange blossom,0
T16_R3_z433596769173321,rotten fruit,woody,0
T16_R3_z433596769173321,rotten fruit,resin,0
T16_R3_z433596769173321,rotten fruit,savory,0
T16_R3_z433596769173321,rotten fruit,umami,0
T16_R3_z433596769173321,rotten fruit,panela,0
T16_R3_z433596769173321,rotten fruit,dirty,1
T16_R3_z433596769173321,rotten fruit,rotten fruit,0
T17_R1_z380187194675470,fruity,fruity,0
T17_R1_z380187194675470,fruity,mineral,0
T17_R1_z380187194675470,fruity,bitterness,0
T17_R1_z380187194675470,fruity,mouth-drying,0
T17_R1_z380187194675470,fruity,tropical,1
T17_R1_z380187194675470,fruity,browned fruit,0
T17_R1_z380187194675470,fruity,floral,0
T17_R1_z380187194675470,fruity,green vegetal,0
T17_R1_z380187194675470,fruity,orange blossom,0
T17_R1_z380187194675470,fruity,flowers,0
T17_R1_z380187194675470,fruity,spice,0
T17_R1_z380187194675470,fruity,savory,0
T17_R1_z380187194675470,fruity,nutty,0
T17_R1_z380187194675470,fruity,brown sugar,0
T17_R1_z380187194675470,fruity,mouldy,0
T17_R1_z380187194675470,fruity,leather,0
T17_R1_z380187194675470,mineral,fruity,0
T17_R1_z380187194675470,mineral,mineral,0
T17_R1_z380187194675470,mineral,bitterness,0
T17_R1_z380187194675470,mineral,mouth-drying,0
T17_R1_z380187194675470,mineral,tropical,0
T17_R1_z380187194675470,mineral,browned fruit,0
T17_R1_z380187194675470,mineral,floral,0
T17_R1_z380187194675470,mineral,green vegetal,0
T17_R1_z380187194675470,mineral,orange blossom,0
T17_R1_z380187194675470,mineral,flowers,0
T17_R1_z380187194675470,mineral,spice,0
T17_R1_z380187194675470,mineral,savory,0
T17_R1_z380187194675470,mineral,nutty,0
T17_R1_z380187194675470,mineral,brown sugar,0
T17_R1_z380187194675470,mineral,mouldy,0
T17_R1_z380187194675470,mineral,leather,0
T17_R1_z380187194675470,bitterness,fruity,0
T17_R1_z380187194675470,bitterness,mineral,0
T17_R1_z380187194675470,bitterness,bitterness,0
T17_R1_z380187194675470,bitterness,mouth-drying,1
T17_R1_z380187194675470,bitterness,tropical,0
T17_R1_z380187194675470,bitterness,browned fruit,0
T17_R1_z380187194675470,bitterness,floral,0
T17_R1_z380187194675470,bitterness,green vegetal,0
T17_R1_z380187194675470,bitterness,orange blossom,0
T17_R1_z380187194675470,bitterness,flowers,0
T17_R1_z380187194675470,bitterness,spice,1
T17_R1_z380187194675470,bitterness,savory,0
T17_R1_z380187194675470,bitterness,nutty,0
T17_R1_z380187194675470,bitterness,brown sugar,0
T17_R1_z380187194675470,bitterness,mouldy,0
T17_R1_z380187194675470,bitterness,leather,0
T17_R1_z380187194675470,mouth-drying,fruity,0
T17_R1_z380187194675470,mouth-drying,mineral,0
T17_R1_z380187194675470,mouth-drying,bitterness,1
T17_R1_z380187194675470,mouth-drying,mouth-drying,0
T17_R1_z380187194675470,mouth-drying,tropical,0
T17_R1_z380187194675470,mouth-drying,browned fruit,0
T17_R1_z380187194675470,mouth-drying,floral,0
T17_R1_z380187194675470,mouth-drying,green vegetal,1
T17_R1_z380187194675470,mouth-drying,orange blossom,0
T17_R1_z380187194675470,mouth-drying,flowers,0
T17_R1_z380187194675470,mouth-drying,spice,0
T17_R1_z380187194675470,mouth-drying,savory,0
T17_R1_z380187194675470,mouth-drying,nutty,0
T17_R1_z380187194675470,mouth-drying,brown sugar,0
T17_R1_z380187194675470,mouth-drying,mouldy,0
T17_R1_z380187194675470,mouth-drying,leather,0
T17_R1_z380187194675470,tropical,fruity,1
T17_R1_z380187194675470,tropical,mineral,0
T17_R1_z380187194675470,tropical,bitterness,0
T17_R1_z380187194675470,tropical,mouth-drying,0
T17_R1_z380187194675470,tropical,tropical,0
T17_R1_z380187194675470,tropical,browned fruit,0
T17_R1_z380187194675470,tropical,floral,0
T17_R1_z380187194675470,tropical,green vegetal,0
T17_R1_z380187194675470,tropical,orange blossom,0
T17_R1_z380187194675470,tropical,flowers,0
T17_R1_z380187194675470,tropical,spice,0
T17_R1_z380187194675470,tropical,savory,0
T17_R1_z380187194675470,tropical,nutty,0
T17_R1_z380187194675470,tropical,brown sugar,0
T17_R1_z380187194675470,tropical,mouldy,0
T17_R1_z380187194675470,tropical,leather,0
T17_R1_z380187194675470,browned fruit,fruity,0
T17_R1_z380187194675470,browned fruit,mineral,0
T17_R1_z380187194675470,browned fruit,bitterness,0
T17_R1_z380187194675470,browned fruit,mouth-drying,0
T17_R1_z380187194675470,browned fruit,tropical,0
T17_R1_z380187194675470,browned fruit,browned fruit,0
T17_R1_z380187194675470,browned fruit,floral,0
T17_R1_z380187194675470,browned fruit,green vegetal,0
